"nightuid","endDate","tagID","trapCoordinate","iButtonLabel","link"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5220","J10","485","8959587a-5cfa-48b7-acba-f616fd515ed2J10"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R4848","B1","452","8959587a-5cfa-48b7-acba-f616fd515ed2B1"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5274","C7","492","8959587a-5cfa-48b7-acba-f616fd515ed2C7"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R4609","H2","437","8959587a-5cfa-48b7-acba-f616fd515ed2H2"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5223","E2","436","8959587a-5cfa-48b7-acba-f616fd515ed2E2"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R4420","C1","427","8959587a-5cfa-48b7-acba-f616fd515ed2C1"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5285","F1","463","8959587a-5cfa-48b7-acba-f616fd515ed2F1"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5213","C10","472","8959587a-5cfa-48b7-acba-f616fd515ed2C10"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R4650","A9","457","8959587a-5cfa-48b7-acba-f616fd515ed2A9"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5234","E8","413","8959587a-5cfa-48b7-acba-f616fd515ed2E8"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R4621","B2","415","8959587a-5cfa-48b7-acba-f616fd515ed2B2"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R4615","H8","419","8959587a-5cfa-48b7-acba-f616fd515ed2H8"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5240","F10","424","8959587a-5cfa-48b7-acba-f616fd515ed2F10"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R4875","G8","412","8959587a-5cfa-48b7-acba-f616fd515ed2G8"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R4608","I10","484","8959587a-5cfa-48b7-acba-f616fd515ed2I10"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5237","I1","455","8959587a-5cfa-48b7-acba-f616fd515ed2I1"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5291","J9","465","8959587a-5cfa-48b7-acba-f616fd515ed2J9"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5218","F9","555","8959587a-5cfa-48b7-acba-f616fd515ed2F9"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5294","G1","495","8959587a-5cfa-48b7-acba-f616fd515ed2G1"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5211","E1","406","8959587a-5cfa-48b7-acba-f616fd515ed2E1"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5296","H3","496","8959587a-5cfa-48b7-acba-f616fd515ed2H3"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5228","B9","430","8959587a-5cfa-48b7-acba-f616fd515ed2B9"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5282","D9","423","8959587a-5cfa-48b7-acba-f616fd515ed2D9"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5289","F3","414","8959587a-5cfa-48b7-acba-f616fd515ed2F3"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5292","D4","471","8959587a-5cfa-48b7-acba-f616fd515ed2D4"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5293","C8","416","8959587a-5cfa-48b7-acba-f616fd515ed2C8"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5280","I6","444","8959587a-5cfa-48b7-acba-f616fd515ed2I6"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5271","A2","445","8959587a-5cfa-48b7-acba-f616fd515ed2A2"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5214","F5","422","8959587a-5cfa-48b7-acba-f616fd515ed2F5"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5283","A10","466","8959587a-5cfa-48b7-acba-f616fd515ed2A10"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5286","D8","498","8959587a-5cfa-48b7-acba-f616fd515ed2D8"
"8959587a-5cfa-48b7-acba-f616fd515ed2","2024-08-06T16:00:00.000+0000","NEON.MAM.D07.R5222","B7","402","8959587a-5cfa-48b7-acba-f616fd515ed2B7"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R4617","C7","247","e8398b08-2c7f-4126-8694-d1bd55268aceC7"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5211","E4","294","e8398b08-2c7f-4126-8694-d1bd55268aceE4"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5238","E10","206","e8398b08-2c7f-4126-8694-d1bd55268aceE10"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.L5133","E5","295","e8398b08-2c7f-4126-8694-d1bd55268aceE5"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R4889","G3","230","e8398b08-2c7f-4126-8694-d1bd55268aceG3"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.O006G420240704","G4","293","e8398b08-2c7f-4126-8694-d1bd55268aceG4"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5205","A5","223","e8398b08-2c7f-4126-8694-d1bd55268aceA5"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R4650","B9","266","e8398b08-2c7f-4126-8694-d1bd55268aceB9"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5278","I10","283","e8398b08-2c7f-4126-8694-d1bd55268aceI10"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5242","D9","208","e8398b08-2c7f-4126-8694-d1bd55268aceD9"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5223","F3","202","e8398b08-2c7f-4126-8694-d1bd55268aceF3"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5283","B10","244","e8398b08-2c7f-4126-8694-d1bd55268aceB10"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R4875","D8","245","e8398b08-2c7f-4126-8694-d1bd55268aceD8"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R4621","B3","274","e8398b08-2c7f-4126-8694-d1bd55268aceB3"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5240","D10","254","e8398b08-2c7f-4126-8694-d1bd55268aceD10"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R4693","F4","203","e8398b08-2c7f-4126-8694-d1bd55268aceF4"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5143","J9","239","e8398b08-2c7f-4126-8694-d1bd55268aceJ9"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R4727","G8","200","e8398b08-2c7f-4126-8694-d1bd55268aceG8"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5200","D3","261","e8398b08-2c7f-4126-8694-d1bd55268aceD3"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5213","C10","282","e8398b08-2c7f-4126-8694-d1bd55268aceC10"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R4615","E8","280","e8398b08-2c7f-4126-8694-d1bd55268aceE8"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5214","D6","289","e8398b08-2c7f-4126-8694-d1bd55268aceD6"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.L5275","F9","213","e8398b08-2c7f-4126-8694-d1bd55268aceF9"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R4608","H10","252","e8398b08-2c7f-4126-8694-d1bd55268aceH10"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5220","I9","212","e8398b08-2c7f-4126-8694-d1bd55268aceI9"
"e8398b08-2c7f-4126-8694-d1bd55268ace","2024-07-04T16:00:00.000+0000","NEON.MAM.D07.R5217","B4","279","e8398b08-2c7f-4126-8694-d1bd55268aceB4"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5243","D6","216","c61bd18a-2057-4250-8b7c-0621b54c4a42D6"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5214","E6","298","c61bd18a-2057-4250-8b7c-0621b54c4a42E6"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5228","A8","208","c61bd18a-2057-4250-8b7c-0621b54c4a42A8"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5239","F10","290","c61bd18a-2057-4250-8b7c-0621b54c4a42F10"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R4609","J1","355","c61bd18a-2057-4250-8b7c-0621b54c4a42J1"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5223","F2","243","c61bd18a-2057-4250-8b7c-0621b54c4a42F2"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5200","C6","279","c61bd18a-2057-4250-8b7c-0621b54c4a42C6"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R4615","E8","289","c61bd18a-2057-4250-8b7c-0621b54c4a42E8"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5238","D10","223","c61bd18a-2057-4250-8b7c-0621b54c4a42D10"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5205","A3","245","c61bd18a-2057-4250-8b7c-0621b54c4a42A3"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R4693","D3","266","c61bd18a-2057-4250-8b7c-0621b54c4a42D3"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5236","C1","275","c61bd18a-2057-4250-8b7c-0621b54c4a42C1"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5217","B5","275","c61bd18a-2057-4250-8b7c-0621b54c4a42B5"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R4621","B3","226","c61bd18a-2057-4250-8b7c-0621b54c4a42B3"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R4875","E8","289","c61bd18a-2057-4250-8b7c-0621b54c4a42E8"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.O006G620240703","G6","286","c61bd18a-2057-4250-8b7c-0621b54c4a42G6"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5240","G10","233","c61bd18a-2057-4250-8b7c-0621b54c4a42G10"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R4617","B4","268","c61bd18a-2057-4250-8b7c-0621b54c4a42B4"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.O006F420240703","F4","234","c61bd18a-2057-4250-8b7c-0621b54c4a42F4"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R4889","H1","248","c61bd18a-2057-4250-8b7c-0621b54c4a42H1"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5242","D8","274","c61bd18a-2057-4250-8b7c-0621b54c4a42D8"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5149","H7","269","c61bd18a-2057-4250-8b7c-0621b54c4a42H7"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5237","G3","276","c61bd18a-2057-4250-8b7c-0621b54c4a42G3"
"c61bd18a-2057-4250-8b7c-0621b54c4a42","2024-07-03T16:00:00.000+0000","NEON.MAM.D07.R5218","G10","233","c61bd18a-2057-4250-8b7c-0621b54c4a42G10"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R4848","B1","274","3b886d29-7703-45bd-936a-a60e73f5aaa8B1"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R4609","I1","286","3b886d29-7703-45bd-936a-a60e73f5aaa8I1"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R4693","C3","213","3b886d29-7703-45bd-936a-a60e73f5aaa8C3"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5214","D8","239","3b886d29-7703-45bd-936a-a60e73f5aaa8D8"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R4608","H10","266","3b886d29-7703-45bd-936a-a60e73f5aaa8H10"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5232","A5","243","3b886d29-7703-45bd-936a-a60e73f5aaa8A5"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5143","G6","208","3b886d29-7703-45bd-936a-a60e73f5aaa8G6"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R4615","E8","281","3b886d29-7703-45bd-936a-a60e73f5aaa8E8"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5211","E2","244","3b886d29-7703-45bd-936a-a60e73f5aaa8E2"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R4420","D1","203","3b886d29-7703-45bd-936a-a60e73f5aaa8D1"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5149","H7","234","3b886d29-7703-45bd-936a-a60e73f5aaa8H7"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5217","B4","283","3b886d29-7703-45bd-936a-a60e73f5aaa8B4"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5109","A9","261","3b886d29-7703-45bd-936a-a60e73f5aaa8A9"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5219","A2","287","3b886d29-7703-45bd-936a-a60e73f5aaa8A2"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5220","I10","247","3b886d29-7703-45bd-936a-a60e73f5aaa8I10"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5200","B3","268","3b886d29-7703-45bd-936a-a60e73f5aaa8B3"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R4617","B8","257","3b886d29-7703-45bd-936a-a60e73f5aaa8B8"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R4621","C2","269","3b886d29-7703-45bd-936a-a60e73f5aaa8C2"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R4875","F9","252","3b886d29-7703-45bd-936a-a60e73f5aaa8F9"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5213","C10","264","3b886d29-7703-45bd-936a-a60e73f5aaa8C10"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5222","C7","215","3b886d29-7703-45bd-936a-a60e73f5aaa8C7"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5218","F10","275","3b886d29-7703-45bd-936a-a60e73f5aaa8F10"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5228","A8","290","3b886d29-7703-45bd-936a-a60e73f5aaa8A8"
"3b886d29-7703-45bd-936a-a60e73f5aaa8","2024-07-02T16:00:00.000+0000","NEON.MAM.D07.R5223","F2","233","3b886d29-7703-45bd-936a-a60e73f5aaa8F2"
"361c3407-8766-45a5-be85-0cfd82504ea8","2024-06-05T16:00:00.000+0000","NEON.MAM.D07.O003C220240605","C2","213","361c3407-8766-45a5-be85-0cfd82504ea8C2"
"361c3407-8766-45a5-be85-0cfd82504ea8","2024-06-05T16:00:00.000+0000","NEON.MAM.D07.O003H420240605","H4","244","361c3407-8766-45a5-be85-0cfd82504ea8H4"
"361c3407-8766-45a5-be85-0cfd82504ea8","2024-06-05T16:00:00.000+0000","NEON.MAM.D07.R5172","D10","285","361c3407-8766-45a5-be85-0cfd82504ea8D10"
"361c3407-8766-45a5-be85-0cfd82504ea8","2024-06-05T16:00:00.000+0000","NEON.MAM.D07.R5165","J1","247","361c3407-8766-45a5-be85-0cfd82504ea8J1"
"361c3407-8766-45a5-be85-0cfd82504ea8","2024-06-05T16:00:00.000+0000","NEON.MAM.D07.R5157","C6","243","361c3407-8766-45a5-be85-0cfd82504ea8C6"
"361c3407-8766-45a5-be85-0cfd82504ea8","2024-06-05T16:00:00.000+0000","NEON.MAM.D07.R5198","B4","214","361c3407-8766-45a5-be85-0cfd82504ea8B4"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5149","J7","168","54a3ad41-91c3-4739-b4de-d68829b6e5f3J7"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4616","C8","579","54a3ad41-91c3-4739-b4de-d68829b6e5f3C8"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4742","B7","194","54a3ad41-91c3-4739-b4de-d68829b6e5f3B7"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5118","B4","553","54a3ad41-91c3-4739-b4de-d68829b6e5f3B4"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5117","C3","548","54a3ad41-91c3-4739-b4de-d68829b6e5f3C3"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5104","A3","139","54a3ad41-91c3-4739-b4de-d68829b6e5f3A3"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4693","D2","119","54a3ad41-91c3-4739-b4de-d68829b6e5f3D2"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4615","I4","558","54a3ad41-91c3-4739-b4de-d68829b6e5f3I4"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5132","F8","522","54a3ad41-91c3-4739-b4de-d68829b6e5f3F8"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4618","F3","577","54a3ad41-91c3-4739-b4de-d68829b6e5f3F3"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.L5133","E4","573","54a3ad41-91c3-4739-b4de-d68829b6e5f3E4"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5108","D8","504","54a3ad41-91c3-4739-b4de-d68829b6e5f3D8"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5128","E5","571","54a3ad41-91c3-4739-b4de-d68829b6e5f3E5"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5137","B3","568","54a3ad41-91c3-4739-b4de-d68829b6e5f3B3"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4617","A6","502","54a3ad41-91c3-4739-b4de-d68829b6e5f3A6"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4609","I2","537","54a3ad41-91c3-4739-b4de-d68829b6e5f3I2"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5115","A5","590","54a3ad41-91c3-4739-b4de-d68829b6e5f3A5"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5109","B8","501","54a3ad41-91c3-4739-b4de-d68829b6e5f3B8"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4613","A4","560","54a3ad41-91c3-4739-b4de-d68829b6e5f3A4"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5141","I8","578","54a3ad41-91c3-4739-b4de-d68829b6e5f3I8"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4719","D1","524","54a3ad41-91c3-4739-b4de-d68829b6e5f3D1"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5130","B2","141","54a3ad41-91c3-4739-b4de-d68829b6e5f3B2"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4619","F7","547","54a3ad41-91c3-4739-b4de-d68829b6e5f3F7"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4875","G7","575","54a3ad41-91c3-4739-b4de-d68829b6e5f3G7"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5123","G8","523","54a3ad41-91c3-4739-b4de-d68829b6e5f3G8"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R5131","D7","533","54a3ad41-91c3-4739-b4de-d68829b6e5f3D7"
"54a3ad41-91c3-4739-b4de-d68829b6e5f3","2024-05-16T16:00:00.000+0000","NEON.MAM.D07.R4621","C1","519","54a3ad41-91c3-4739-b4de-d68829b6e5f3C1"
"e4c7abf3-9157-42f8-8d8f-846860692d22","2024-05-15T16:00:00.000+0000","NEON.MAM.D07.R4616","C8","508","e4c7abf3-9157-42f8-8d8f-846860692d22C8"
"e4c7abf3-9157-42f8-8d8f-846860692d22","2024-05-15T16:00:00.000+0000","NEON.MAM.D07.R4693","D2","560","e4c7abf3-9157-42f8-8d8f-846860692d22D2"
"e4c7abf3-9157-42f8-8d8f-846860692d22","2024-05-15T16:00:00.000+0000","NEON.MAM.D07.R4719","E5","574","e4c7abf3-9157-42f8-8d8f-846860692d22E5"
"e4c7abf3-9157-42f8-8d8f-846860692d22","2024-05-15T16:00:00.000+0000","NEON.MAM.D07.R5140","J9","140","e4c7abf3-9157-42f8-8d8f-846860692d22J9"
"e4c7abf3-9157-42f8-8d8f-846860692d22","2024-05-15T16:00:00.000+0000","NEON.MAM.D07.R4608","J10","592","e4c7abf3-9157-42f8-8d8f-846860692d22J10"
"e4c7abf3-9157-42f8-8d8f-846860692d22","2024-05-15T16:00:00.000+0000","NEON.MAM.D07.R4621","B3","512","e4c7abf3-9157-42f8-8d8f-846860692d22B3"
"e4c7abf3-9157-42f8-8d8f-846860692d22","2024-05-15T16:00:00.000+0000","NEON.MAM.D07.R5131","E8","578","e4c7abf3-9157-42f8-8d8f-846860692d22E8"
